Zeitstempel	Zähler	Spieler	Siedler - Aktuell	Planierer - Aktuell	Bauarbeiter - Aktuell	Schwertkämpfer Level 1 - Aktuell	Schwertkämpfer Level 2 - Aktuell	Schwertkämpfer Level 3 - Aktuell	Bogenschütze Level 1 - Aktuell	Bogenschütze Level 2 - Aktuell	Bogenschütze Level 3 - Aktuell	Sanitäter Level 1 - Aktuell	Sanitäter Level 2 - Aktuell	Sanitäter Level 3 - Aktuell	Axtkämpfer Level 1 - Aktuell	Axtkämpfer Level 2 - Aktuell	Axtkämpfer Level 3 - Aktuell	Blasrohrschütze Level 1 - Aktuell	Blasrohrschütze Level 2 - Aktuell	Blasrohrschütze Level 3 - Aktuell	Hauptmann - Aktuell	Priester - Aktuell	Saboteur - Aktuell	Pioniere - Aktuell	Dieb - Aktuell	Geologe - Aktuell	Rucksackkatapultist Level 1 - Aktuell	Rucksackkatapultist Level 2 - Aktuell	Rucksackkatapultist Level 3 - Aktuell	Schwertkämpfer Level 1 - Insgesamt	Schwertkämpfer Level 2 - Insgesamt	Schwertkämpfer Level 3 - Insgesamt	Bogenschütze Level 1 - Insgesamt	Bogenschütze Level 2 - Insgesamt	Bogenschütze Level 3 - Insgesamt	Sanitäter Level 1 - Insgesamt	Sanitäter Level 2 - Insgesamt	Sanitäter Level 3 - Insgesamt	Axtkämpfer Level 1 - Insgesamt	Axtkämpfer Level 2 - Insgesamt	Axtkämpfer Level 3 - Insgesamt	Blasrohrschütze Level 1 - Insgesamt	Blasrohrschütze Level 2 - Insgesamt	Blasrohrschütze Level 3 - Insgesamt	Hauptmann - Insgesamt	Priester - Insgesamt	Saboteur - Insgesamt	Pioniere - Insgesamt	Dieb - Insgesamt	Geologe - Insgesamt	Rucksackkatapultist Level 1 - Insgesamt	Rucksackkatapultist Level 2 - Insgesamt	Rucksackkatapultist Level 3 - Insgesamt	Holzfällerhütte - Aktuell	Förster - Aktuell	Sägewerk - Aktuell	Steinmetz - Aktuell	Wasserwerk - Aktuell	Fischerhütte - Aktuell	Jagdhütte - Aktuell	Metzgerei - Aktuell	Mühle - Aktuell	Bäckerei - Aktuell	Getreidefarm - Aktuell	Schafzucht - Aktuell	Eselzucht - Aktuell	Steinmine - Aktuell	Eisenerzmine - Aktuell	Goldmine - Aktuell	Kohlemine - Aktuell	Schwefelmine - Aktuell	Goldschmelze - Aktuell	Eisenschmelze - Aktuell	Werkzeugschmiede - Aktuell	Waffenschmiede - Aktuell	Fahrzeugmanufaktur - Aktuell	Kaserne - Aktuell	Köhlerei - Aktuell	Lazarett - Aktuell	Munitionsmanufaktur / Pulverhaus / Pfeilmanufaktur - Aktuell	Hafen - Aktuell	Werft - Aktuell	Marktplatz - Aktuell	Lager - Aktuell	Weingut - Aktuell	Agavenfarm - Aktuell	Tequiladestille - Aktuell	Imkerei - Aktuell	Honigwinzerei - Aktuell	Kleines Wohnhaus - Aktuell	Mittleres Wohnhaus - Aktuell	Großes Wohnhaus - Aktuell	Kleiner Tempel - Aktuell	Großer Tempel - Aktuell	Aussichtsturm - Aktuell	Kleiner Turm - Aktuell	Mittlerer Turm - Aktuell	Burg - Aktuell	Eroberte Kleine Türme - 	Eroberte Mittlere Türme - 	Eroberte Burg - 	Verlorene Kleine Türme (Eroberung) - 	Verlorene Mittlere Türme (Eroberung) - 	Verlorene Burg (Eroberung) - 	Gebaute Gebäude - Aktuell	Gebaute Gebäude - Insgesamt	Agaven - Aktuell	Munition - Aktuell	Rüstungen - Aktuell	Äxte - Aktuell	Streitaxt - Aktuell	Blasrohre - Aktuell	Bretter - Aktuell	Bögen - Aktuell	Brot - Aktuell	Kohle - Aktuell	Fisch - Aktuell	Mehl - Aktuell	Ziegen - Aktuell	Gold - Aktuell	Golderz - Aktuell	Getreide - Aktuell	Schießpulver - Aktuell	Hammer - Aktuell	Honig - Aktuell	Eisen - Aktuell	Eisenerz - Aktuell	Baumstämme - Aktuell	Met - Aktuell	Fleisch - Aktuell	Spitzhacken - Aktuell	Schweine - Aktuell	Angeln - Aktuell	Sägen - Aktuell	Sensen - Aktuell	Schafe - Aktuell	Schaufeln - Aktuell	Steine - Aktuell	Schwefel - Aktuell	Schwerter - Aktuell	Tequila - Aktuell	Wasser - Aktuell	Wein - Aktuell	Rucksackkatapult - Aktuell	Gänse - Aktuell	Explosivpfeile - Aktuell	Sonnenblumenöl - Aktuell	Sonneblumen - Aktuell	Summe Ressourcen - Aktuell	Agaven - Insgesamt	Munition - Insgesamt	Rüstungen - Insgesamt	Äxte - Insgesamt	Streitaxt - Insgesamt	Blasrohre - Insgesamt	Bretter - Insgesamt	Bögen - Insgesamt	Brot - Insgesamt	Kohle - Insgesamt	Fisch - Insgesamt	Mehl - Insgesamt	Ziegen - Insgesamt	Gold - Insgesamt	Golderz - Insgesamt	Getreide - Insgesamt	Schießpulver - Insgesamt	Hammer - Insgesamt	Honig - Insgesamt	Eisen - Insgesamt	Eisenerz - Insgesamt	Baumstämme - Insgesamt	Met - Insgesamt	Fleisch - Insgesamt	Spitzhacken - Insgesamt	Schweine - Insgesamt	Angeln - Insgesamt	Sägen - Insgesamt	Sensen - Insgesamt	Schafe - Insgesamt	Schaufeln - Insgesamt	Steine - Insgesamt	Schwefel - Insgesamt	Schwerter - Insgesamt	Tequila - Insgesamt	Wasser - Insgesamt	Wein - Insgesamt	Rucksackkatapult - Insgesamt	Gänse - Insgesamt	Explosivpfeile - Insgesamt	Sonnenblumenöl - Insgesamt	Sonneblumen - Insgesamt	Summe Ressourcen - Insgesamt	Kontrolliertes Land in % - Aktuell	Verteidigungskraft (Wert/256) - Aktuell	Angriffsskraft (Wert/256) - Aktuell	Schwertkämpfer Level 1 - Besiegte	Schwertkämpfer Level 2 - Besiegte	Schwertkämpfer Level 3 - Besiegte	Bogenschütze Level 1 - Besiegte	Bogenschütze Level 2 - Besiegte	Bogenschütze Level 3 - Besiegte	Sanitäter Level 1 - Besiegte	Sanitäter Level 2 - Besiegte	Sanitäter Level 3 - Besiegte	Axtkämpfer Level 1 - Besiegte	Axtkämpfer Level 2 - Besiegte	Axtkämpfer Level 3 - Besiegte	Blasrohrschütze Level 1 - Besiegte	Blasrohrschütze Level 2 - Besiegte	Blasrohrschütze Level 3 - Besiegte	Hauptmann - Besiegte	Priester - Besiegte	Saboteur - Besiegte	Pioniere - Besiegte	Dieb - Besiegte	Geologe - Besiegte	Einheiten gesamt - Besiegte	Schwertkämpfer Level 1 - Verlorene	Schwertkämpfer Level 2 - Verlorene	Schwertkämpfer Level 3 - Verlorene	Bogenschütze Level 1 - Verlorene	Bogenschütze Level 2 - Verlorene	Bogenschütze Level 3 - Verlorene	Sanitäter Level 1 - Verlorene	Sanitäter Level 2 - Verlorene	Sanitäter Level 3 - Verlorene	Axtkämpfer Level 1 - Verlorene	Axtkämpfer Level 2 - Verlorene	Axtkämpfer Level 3 - Verlorene	Blasrohrschütze Level 1 - Verlorene	Blasrohrschütze Level 2 - Verlorene	Blasrohrschütze Level 3 - Verlorene	Hauptmann - Verlorene	Priester - Verlorene	Saboteur - Verlorene	Pioniere - Verlorene	Dieb - Verlorene	Geologe - Verlorene	Einheiten gesamt - Verlorene	Mana - Aktuell	Mana - Insgesamt	
00:27:49	1915	1	125	20	20	18	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	18	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	4	2	3	3	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	10	0	0	0	0	0	0	0	0	29	29	0	0	0	4	0	0	37	0	16	42	26	0	0	0	2	0	0	4	0	0	12	7	0	8	2	0	0	0	3	0	2	46	0	0	0	0	0	0	0	0	0	0	211	0	0	0	8	0	0	128	0	16	42	26	0	0	0	2	0	0	22	0	0	12	76	0	8	5	0	2	3	3	0	20	140	0	0	0	0	0	0	0	0	0	0	513	9	256	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:27:49	1916	2	63	20	20	12	0	9	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	0	9	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	2	3	1	1	1	0	0	1	2	2	1	0	1	1	2	4	0	2	2	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	41	52	0	0	0	3	0	0	6	3	3	60	5	0	0	8	15	4	0	4	0	15	25	6	0	1	0	0	1	0	1	0	3	24	0	1	0	21	0	0	0	0	0	0	209	0	0	0	8	0	0	116	11	29	177	11	13	0	45	63	19	0	22	0	43	69	90	0	8	6	0	2	3	3	0	21	251	0	10	0	36	0	0	0	0	0	0	1056	7	256	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
00:27:49	1917	3	88	10	20	22	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	22	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	7	2	6	3	0	2	0	1	1	0	2	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	0	0	0	0	0	41	41	0	0	0	3	0	0	21	0	2	47	32	8	0	0	2	14	0	4	0	14	27	5	0	8	2	0	0	0	1	0	12	8	0	0	0	0	0	0	0	0	0	0	210	0	0	0	11	0	0	159	6	16	100	34	8	0	0	2	23	0	22	0	33	61	108	0	8	5	0	2	6	3	0	20	159	0	5	0	0	0	0	0	0	0	0	791	7	256	173	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:27:49	1918	4	47	15	15	13	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	13	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	3	2	1	1	2	0	0	1	0	2	0	0	1	1	1	2	0	2	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	33	37	0	0	0	3	0	0	9	6	1	42	22	0	0	3	3	0	0	9	0	13	23	3	0	4	3	0	0	1	1	0	2	25	0	7	0	0	0	0	0	0	0	0	180	0	0	0	8	0	0	127	7	16	98	26	0	0	7	11	0	0	22	0	30	54	87	0	8	5	0	2	3	3	0	20	143	0	8	0	0	0	0	0	0	0	0	685	6	256	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:27:49	1919	5	74	15	20	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	6	3	3	2	0	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	0	0	0	0	0	30	30	0	0	0	3	0	0	2	0	16	34	18	8	0	0	2	4	0	4	0	0	20	1	0	8	3	0	0	1	2	0	7	46	0	0	0	0	0	0	0	0	0	0	179	0	0	0	9	0	0	138	0	16	34	18	8	0	0	2	12	0	22	0	0	20	85	0	8	5	0	2	4	3	0	20	109	0	0	0	0	0	0	0	0	0	0	515	6	256	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:27:49	1920	6	140	10	10	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	8	3	6	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	7	0	0	0	0	0	0	0	0	33	35	0	0	0	1	0	0	16	0	11	40	8	0	0	0	2	0	0	14	0	4	25	2	0	8	3	0	2	0	2	0	12	26	0	0	0	0	0	0	0	0	0	0	176	0	0	0	9	0	0	167	0	16	45	8	0	0	0	2	0	0	22	0	4	30	118	0	8	5	0	2	4	3	0	20	78	0	0	0	0	0	0	0	0	0	0	541	6	256	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:27:54	1921	1	125	20	20	18	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	18	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	4	2	3	3	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	10	0	0	0	0	0	0	0	0	29	29	0	0	0	4	0	0	36	0	16	42	26	0	0	0	2	0	0	4	0	0	12	7	0	8	2	0	0	0	3	0	2	45	0	0	0	0	0	0	0	0	0	0	209	0	0	0	8	0	0	128	0	16	42	26	0	0	0	2	0	0	22	0	0	12	76	0	8	5	0	2	3	3	0	20	140	0	0	0	0	0	0	0	0	0	0	513	9	256	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:27:54	1922	2	64	20	20	12	0	9	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	0	9	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	2	3	1	1	1	0	0	1	2	2	1	0	1	1	2	4	0	2	2	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	41	52	0	0	0	3	0	0	8	2	3	58	4	0	0	8	16	4	0	4	0	17	24	6	0	1	0	0	1	0	1	0	3	20	0	0	0	22	0	0	0	0	0	0	205	0	0	0	8	0	0	118	11	29	179	11	13	0	45	63	20	0	22	0	43	69	91	0	8	6	0	2	3	3	0	21	251	0	10	0	37	0	0	0	0	0	0	1063	7	256	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
00:27:54	1923	3	88	10	20	22	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	22	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	7	2	6	3	0	2	0	1	1	0	2	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	0	0	0	0	0	41	41	0	0	0	3	0	0	20	0	2	48	32	8	0	0	2	15	0	4	0	15	26	3	0	8	2	0	0	0	1	0	12	5	0	0	0	0	0	0	0	0	0	0	206	0	0	0	11	0	0	159	6	16	101	34	8	0	0	2	24	0	22	0	33	61	108	0	8	5	0	2	6	3	0	20	159	0	6	0	0	0	0	0	0	0	0	794	7	256	173	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:27:54	1924	4	46	15	15	13	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	13	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	3	2	1	1	2	0	0	1	0	2	0	0	1	1	1	2	0	2	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	33	37	0	0	0	3	0	0	7	6	1	42	25	0	0	3	3	0	0	9	0	13	24	3	0	4	3	0	0	1	1	0	2	25	0	7	0	0	0	0	0	0	0	0	182	0	0	0	8	0	0	127	7	16	98	27	0	0	7	11	0	0	22	0	30	54	88	0	8	5	0	2	3	3	0	20	143	0	8	0	0	0	0	0	0	0	0	687	6	256	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:27:55	1925	5	75	15	20	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	6	3	3	2	0	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	0	0	0	0	0	30	30	0	0	0	3	0	0	2	0	16	34	18	8	0	0	2	4	0	4	0	0	20	0	0	8	3	0	0	1	2	0	7	46	0	0	0	0	0	0	0	0	0	0	178	0	0	0	9	0	0	138	0	16	34	18	8	0	0	2	12	0	22	0	0	20	85	0	8	5	0	2	4	3	0	20	109	0	0	0	0	0	0	0	0	0	0	515	6	256	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:27:55	1926	6	140	10	10	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	8	3	6	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	7	0	0	0	0	0	0	0	0	33	35	0	0	0	1	0	0	11	0	10	40	8	0	0	0	2	0	0	14	0	4	25	6	0	8	3	0	2	0	2	0	12	24	0	0	0	0	0	0	0	0	0	0	172	0	0	0	9	0	0	167	0	16	45	8	0	0	0	2	0	0	22	0	4	31	119	0	8	5	0	2	4	3	0	20	78	0	0	0	0	0	0	0	0	0	0	543	6	256	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:28:00	1927	1	125	20	20	18	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	18	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	4	2	3	3	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	10	0	0	0	0	0	0	0	0	29	29	0	0	0	4	0	0	37	0	16	42	26	0	0	0	2	0	0	4	0	0	12	7	0	8	2	0	0	0	3	0	2	43	0	0	0	0	0	0	0	0	0	0	208	0	0	0	8	0	0	129	0	16	42	26	0	0	0	2	0	0	22	0	0	12	76	0	8	5	0	2	3	3	0	20	140	0	0	0	0	0	0	0	0	0	0	514	9	256	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:28:00	1928	2	65	20	20	12	0	9	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	0	9	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	2	3	1	1	1	0	0	1	2	2	1	0	1	1	2	4	0	2	2	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	41	52	0	0	0	3	0	0	6	2	3	56	4	0	0	10	18	3	0	4	0	15	24	5	0	1	1	0	1	0	1	0	3	20	0	0	0	20	0	0	0	0	0	0	200	0	0	0	8	0	0	118	11	29	179	11	13	0	46	64	20	0	22	0	43	70	91	0	8	7	0	2	3	3	0	21	251	0	10	0	37	0	0	0	0	0	0	1067	7	256	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
00:28:00	1929	3	88	10	20	22	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	22	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	7	2	6	3	0	2	0	1	1	0	2	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	0	0	0	0	0	41	41	0	0	0	3	0	0	19	1	2	47	32	8	0	0	2	15	0	4	0	15	26	2	0	8	2	0	0	0	1	0	12	5	0	0	0	0	0	0	0	0	0	0	204	0	0	0	11	0	0	160	6	16	101	34	8	0	0	2	24	0	22	0	33	61	109	0	8	5	0	2	6	3	0	20	160	0	6	0	0	0	0	0	0	0	0	797	7	256	173	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:28:00	1930	4	46	15	15	13	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	13	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	3	2	2	1	2	0	0	1	0	2	0	0	1	1	1	2	0	2	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	34	38	0	0	0	3	0	0	6	6	1	41	25	0	0	3	4	0	0	9	0	13	22	6	0	4	3	0	0	1	1	0	2	24	0	7	0	0	0	0	0	0	0	0	181	0	0	0	8	0	0	127	7	16	98	27	0	0	7	11	0	0	22	0	30	54	90	0	8	5	0	2	3	3	0	20	144	0	8	0	0	0	0	0	0	0	0	690	6	256	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:28:00	1931	5	77	15	20	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	6	3	3	2	0	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	0	0	0	0	0	30	30	0	0	0	3	0	0	2	0	16	34	18	8	0	0	2	4	0	4	0	0	20	0	0	8	3	0	0	1	2	0	7	46	0	0	0	0	0	0	0	0	0	0	178	0	0	0	9	0	0	138	0	16	34	18	8	0	0	2	12	0	22	0	0	20	85	0	8	5	0	2	4	3	0	20	109	0	0	0	0	0	0	0	0	0	0	515	6	256	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:28:00	1932	6	140	10	10	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	13	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	8	3	6	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	7	0	0	0	0	0	0	0	0	33	35	0	0	0	1	0	0	12	0	9	40	8	0	0	0	2	0	0	14	0	4	24	4	0	8	3	0	2	0	2	0	12	21	0	0	0	0	0	0	0	0	0	0	166	0	0	0	9	0	0	168	0	16	45	8	0	0	0	2	0	0	22	0	4	31	119	0	8	5	0	2	4	3	0	20	78	0	0	0	0	0	0	0	0	0	0	544	6	256	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:28:05	1933	1	125	20	20	18	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	18	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	4	2	3	3	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	10	0	0	0	0	0	0	0	0	29	29	0	0	0	4	0	0	37	0	16	42	26	0	0	0	2	0	0	4	0	0	12	7	0	8	2	0	0	0	3	0	2	40	0	0	0	0	0	0	0	0	0	0	205	0	0	0	8	0	0	129	0	16	42	26	0	0	0	2	0	0	22	0	0	12	76	0	8	5	0	2	3	3	0	20	140	0	0	0	0	0	0	0	0	0	0	514	9	256	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00:28:05	1934	2	65	20	20	12	0	9	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	0	9	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	2	3	1	1	1	0	0	1	2	2	1	0	1	1	2	4	0	2	2	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	41	52	0	0	0	3	0	0	6	2	3	59	4	0	0	7	17	3	0	4	0	14	25	3	0	1	1	0	1	0	1	0	3	18	0	1	0	22	0	0	0	0	0	0	198	0	0	0	8	0	0	119	12	29	181	11	13	0	46	64	20	0	22	0	44	70	91	0	8	7	0	2	3	3	0	21	251	0	10	0	38	0	0	0	0	0	0	1073	7	256	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
00:28:05	1935	3	87	10	20	22	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	22	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	7	2	6	3	0	2	0	1	1	1	2	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	7	0	0	0	0	0	0	0	0	42	42	0	0	0	3	0	0	19	1	2	47	32	8	0	0	2	14	0	4	0	15	27	3	0	8	2	0	0	0	1	0	12	5	0	0	0	0	0	0	0	0	0	0	205	0	0	0	11	0	0	161	6	16	102	34	8	0	0	2	24	0	22	0	34	62	110	0	8	5	0	2	6	3	0	20	161	0	6	0	0	0	0	0	0	0	0	803	7	256	176	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
